client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729395.mp3	015030e31a17c31254df2c3700eb050346f6fe8ed39fa98b38303bb050a943ec	Yer Ayla Günəşin arasındadır.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40679361.mp3	001ffd2e3c192c0297c021bbca9b740527e2b3ff48032728264a31bb94a6f810	Daşkənd Dövlət Aqrar Universitetini və Moskvada Diplomatiya Akademiyasını bitirib.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40811193.mp3	031856aede273ab2e26853d64a2ce4c133d923e2ad85ed0b8f6ae13252ea2251	İğdır Universiteti kəndin ərazisində qurulmuşdur.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40668501.mp3	01f36ee10cc8c99b8484ef7598dde2abcbb0ff39b2f5c8ac4df1abccabf0e69b	Parkın ərazisində sahəsi üç hektar olan süni göl və şəlalə yaradılıb.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729409.mp3	012090084e40f1de1bebed913c9af3516d40bbce0d6a90547a76bff3ee99d0cd	Rusiya Yazıçılar Birliyinin üzvüdür.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40799098.mp3	01aee8b47788ac5e866bb8fce2cd7234672fa52580fdc7978ae570d5ff1ea9b8	Kəngərli rayonunu və Babək rayonunun bir hissəsini əhatə edir.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40699302.mp3	011cd7f628fc8afc285eaeb3867e2d8ecbf4955e18eeaeb62b8f11ab1988701d	Axund Hacı Əbdülkərim Ağanın yaradıcılığı onun ömrünün son mərhələsinə təsadüf edir.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40798924.mp3	01171e51b9201ea59210a0ff1a87b035a929f9b349f49b1fcd3dc877d4fb3ddf	Mahir Suriya Azadlıq məktəbində və Dəməşq universitetində oxudu.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729394.mp3	001e52773426490bcc15e62dedd5f23988c584cfebfe4d53d471a77de58490f3	Ondan bir oğulu olar.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40667936.mp3	02380aa88837590911b701b8d089a18a66828d1a1919aa20ee063d3ebf04701a	Həmçinin nəqliyyat daşımaları da onun əlindədir.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40798935.mp3	01fe8c5ac85a7b774c3e33e9e51e8f3e572e812c02ab06ff7bbc7ff88ba44283	Sağ qalanların əksəriyyəti xərçəng xəstəliyinə tutuldu.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40819164.mp3	01e8e4977aed493cd059bcd25ee606ba4480989df8191522bc236e4b339f7854	İtalyan dilində sərbəst danışır.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729379.mp3	00bb4b05be9a8853f3c738b9987b0e365888f15754195de6d12baec99e896d80	İldə iki nəsil verir.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40668476.mp3	00df3b975d09d727c9078044fbe94da4d498c883abdd16d6b816d3f3dc5dc6b3	Tacik xalqının kulinariya incəsənəti əsrlər boyu formalaşmışdır.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40811862.mp3	000fa33e9edd6382f8fc6c77b5261b6da610be125decbb77a628df35e9583cd7	Əli Əsədullayev Bakıda doğulmuşdur.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40819138.mp3	0080828921059d60f7167b55def3d01674610cb31dfe6b845ffab66884bb2e2c	Səyyad Aran Azərbaycan Respublikasının Dini Qurumlarla İş üzrə Dövlət Komitəsinin sədrinin ilk birinci müavinidir.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729341.mp3	013ad20781d859b83e81e668b6702af92385ccf8bcaf19761701092d8b86807d	Bir çox uşaq televiziya proqramlarında aparıcı kimi çıxış edib.		2	0	thirties	male_masculine			az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40798925.mp3	001f27cab5f3f919c3ab91ca219766d7be1c86fcc5b44f112d713bad94f4a2d9	Domen iki il müddətinə pulsuz verilir.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729399.mp3	00a06d45986a40dbafc3fde092bbf47cc1aee6d577844ca9a0dc3c9ed5869288	Potsdam şəhərində anadan olmuşdur.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_42621114.mp3	028bcaf5cd6f28c01fbfc25009465e878ab1ce478d45e35364c1171c8ce5b782	İlk illərdə aktyor bu teatrın səhnəsində müxtəlif obrazlar oynayır.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40811884.mp3	01c439a39c5062638737459395f996e932c419d7daa260a7c18c993580a24f5e	Doktorluq dissertasiyasının müdafiəsi təntənəli xarakter daşıyır və bir saat davam edir.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40799007.mp3	000d9cc73450e68a99336a045cf142278d231470d5ada82c4c29784a16797d2b	Futbol federasiyasının qərarı ilə çempionat müvəqqəti dayandırılmışdı.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40798983.mp3	02ae75adf39753b2d0afdd826073245be1129f613b6131121129c2f11dd21327	Bir çox şəhər və qalanın itirilməsi xəbəri paytaxt şəhər İstanbulda əhalinin narazılığına gətirib çıxardı.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40668477.mp3	01166477467bb860e956bf344e781347b1f8c3e6283dc07289d7992fbe597669	Stadionun dizaynı Toyota şəhərindəki Toyota Stadionunun inkişaf etdirilmiş versiyası idi.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729389.mp3	01cf17215aaeeeb2cf9894e53a3424288722d86ee1591c5be2908ef1496b1651	Onun oğlu Məlik Məhəmməd xanın hakimiyyəti dövründə Bakı xanlığı müstəqilliyini itirdi.		2	0	thirties	male_masculine			az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40819133.mp3	030b0afba516ab1d1259d9d922543b9f2fcbd8b8d37e3d38afc157a7a07691ab	Sosializmin bu ölkədə yaxşı adı olub.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40735348.mp3	003659cef99f22e94603fd39c82dfce8472e237c3df68d4aa42cb675be47e10a	Proqram təminatı mühəndisliyi dinamik şəkildə dəyişən peşə sahəsidir.		2	1	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729371.mp3	00204670a7950a86f458984f369a7af50be0135fa7c3358711d67695bb5e86ad	Onlarla və yüzlərlə fərddən ibarət dəstələrə rast gəlinir.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40668443.mp3	007a2f29c7f45a326aa9b07026c10aa474b2d8aeb26b31c96d53f837682b2a6d	Yuxarı axarlarında kiçik su elektrik stansiyası fəaliyyət göstərir.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40819129.mp3	006a26c806f6a6a0166215fe68d0c9d5abdd768e41c06a06c8bf00f08627b850	Naxçıvan mədəniyyəti dörd inkişaf mərhələsi keçmişdir.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729386.mp3	00103124e19222142177ab987a9abf6deed6cfe90a5fc8a164981d60a844b40f	Proses yüksək temperatur və təzyiq altında gedir.		2	0	thirties	male_masculine			az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729352.mp3	01b29e7b8af97a00271dd5e5113681c3ad019b633a087b4ec7399eced613f526	Birinci böyük ibadət zalı.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40862200.mp3	02ebe6312d6476b2ff1cc25faaf2a9a98e345072245d2f17cc1b0f3a38e4f4f8	Beynəlxalq münaqişələrin həllində norma və prinsiplər haqqında.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40679574.mp3	000106f89ed0e1531ec533761a4fb9f8079eb715c97e82b03ce001bdc4b889a5	Lakin bir müddət keçəndən sonra onu Moskvanı tərk etməmək şərti ilə azadlığa buraxırlar.		2	1	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729345.mp3	016dc8a95a2294819ee780369224133f0e8aec171d230f53b48dd8f61928dc85	Bu dildə yazılan proqram az yer tutur və tez yerinə yetirilir.		2	1	thirties	male_masculine			az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729380.mp3	001d283c3823ef2e0c64e9cebca8ec99a4d795fcdefaae28629441487395a365	Yayda yağın nadir hallarda yağır.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40734845.mp3	02b833970aa8ee83152b0e5d741a615ebb41b04201cef08d2cf667531b7ebedb	Musiqiçilər açıq səma altında çıxış edirlər.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40799107.mp3	004c15a245843e87cf6aba9759fc8b26fd323e7e4ec6c170854b10fd9653b326	Proqramlaşdırma dillərinin əksəriyyəti dəyişən konsepsiyasını dəstəkləyir.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40668502.mp3	0145a02dae9e405d3fabba712fa8bc5c42f881353c68299b4f3fffb286d953ab	Bu da onun yetişməsində müstəsna rol oynayıb.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729343.mp3	01d71a7233c21636509b71947f8eee2171ff7ba985e73941e98145be40c83074	Böyük İpək yolunun bir qolu oradan keçirdi.		2	0	thirties	male_masculine			az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729385.mp3	016e29a380172ac31f6cee9818ccfc35ed448b92f8203213ab41079ac0f9856d	Dəfələrlə beynəlxalq turnirlərin qalibi olub.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40799038.mp3	007946096042be42dbdfbb10e7a38c5bb6bbf2ce9a94b448d8a02ceb156372c1	Dəfn mərasiminin sonunda yaylım atəşi açıldı və mayor Məmmədov uğrunda şəhid olduğu torpağa tapşırıldı.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40679347.mp3	02377160d079e7440d2d6fb940a270d63ba7ea32869eddd32afed88dae4abe2c	İqtisadiyyatda Sinqapur kapitalı üstünlük təşkil edir.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40699301.mp3	0132a37ef50798b0147ce246566da8ef5fafc7b695c2d85487bcaf45baaa6b2e	Odun içində oynayır.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40679346.mp3	002197e75e26cee8dd1bb7088210be1d7ac3818a96806540195daa69c48ab7c3	Bundan sonra dənizə düşərək ölür.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40811865.mp3	016385bfb1fb96268c420b9e91d96f8527a8060f77c5361c540d1794475b4555	Şəki rayonunda dəfn olunub.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729351.mp3	01c5aa4d5dcc9f8714ce70999202c9d13354b7ef4cecfe20950aff84a9186eb7	Düşərgədə həlak oldu.		2	0	thirties	male_masculine			az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40737696.mp3	02bac774e4f751bb41ac10622b477a370ab7f2e87f7403c21cf6d52530185a1e	Onlar bulaqdan ancaq gecə su götürə bilirlər.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40819140.mp3	02d770f6d3b445577e05190e1a6f9b8e82e0c25d7b4b47c132762734611db06e	Bununla birlikdə xəstəliyi müalicə etmək üçün dərmanlar da verilməyə başlandı.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40679348.mp3	0001d3b35c814d7f4e3af4dc020d745da7e7a86d77a5cb2b61f74219849dfa4c	Üzvlər işlərini tamamilə müstəqil şəkildə aparırlar.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40699351.mp3	0287d1548b8cd864752331551c57e6d72fb014002d810fd66bd2b1ab609ddff8	Medalın arxa tərəfinin aşağı hissəsində medalın nömrəsi həkk olunmuşdur.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729339.mp3	00898b1b618d917ca417dcbb1ebb8325bc75fd8d1470d725b80f5497efce00c6	Məqbərənin yaxınlığında ölməz şairin yaratdığı əsərləri tərənnüm edən tuncdan abidə yerləşir.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40734777.mp3	01e99e3fa4b2e699ede71d237ef061d5959af2e9cf1c8a8e94a1d041a95aac97	Hərbi məhkəmə prosesləri qısamüddətli olması ilə fərqlənirdi.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40679478.mp3	005434f3532dc401ae05268f91a2421e9bc8f76351f5a106955ecf0d5492f6db	Rüstəm özü də gürcü şahzadəsi idi.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40737761.mp3	00989bc41f6b7367ca09a755dc4f81e4cede3ad0021a8899bde2082561242d42	Hun etnonimindən və qədim dillərində şin sözündən ibarətdir.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40699374.mp3	010f67606dabf44451af1f490bfc6e63687b66630a5aa6565de1504f9391d531	Lakin həmişə onların planları Kim Possibl tərəfindən pozulur.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40737699.mp3	028b55acc6b32f54983dad5345bd9adb47018917316889eaa7ad9d1125410a41	Dişilərdə dörd süd vəzisi var.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729397.mp3	013f981373acf7f4b3c7c1aa2ff1bfec2b7d084eede9cc4048b843638913638e	Müxtəlif mədrəsələrdə xidmət etməsinin ardından qazı olaraq təyinat aldı.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40668441.mp3	01fb7693a2c27f0585dfcacce46d2043933eda666bbab4321256122e23ceaaea	Əslən Xızı rayonundan idi.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729393.mp3	0024d88b61ba7e30e551ea06cc584aad113ee0fb7b04bd79de59e2b6d52a3354	Astara rayonunda dəfn olunub.		2	0	thirties	male_masculine			az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40819134.mp3	03462ac97e88fb1c19a784272c3b9bc739927c7fb36ddcda02d099de650958ee	Cek dili barədə bəzi mülahizələrə bir sıra digər müəlliflərin əsərlərində də təsadüf olunur.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729373.mp3	0199dbef15aba92215f1868c16cfe49458bc92de40a171f67f2cc8f0c5a730d2	Bakı Kooperativ Texnikumunda təhsilini başa vurmuşdur.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40679425.mp3	025b8ced3456bbb37d3a79c5b3cad206fd134c2e37cea85dec0b770310c7b589	Sonradan onun cənazəsi adsız bir adada tapılır.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40734754.mp3	0013e9682b2264429a6d382b36c5b5ec3df0feb86695c046933c1b0642b020e8	Lui Armstronq çətin və yoxsul uşaqlıq dövrü keçirmişdir.		2	0	thirties				az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40798954.mp3	00562ea6d59c4b4a3a37a78931df29b7cb0e8af86195563c901ad7d2f06fddd1	Şəxsi dəri xərçəngi hekayəsi.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729392.mp3	007cfb8c309da18ac872ca9c1c3d2250abf16c1d4a76407d3f8bffbe5a4571be	Hindistanda bir neçə dəfə iki aylıq rəqs kurslarında iştirak edib.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40699365.mp3	02a8a4f234c98a9eab6686f35f38250f50f4175d3ae01eacfa2875f7cfa4893c	Roman əsasında video oyun hazırlanmışdır.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729400.mp3	0199e0cd722d6c1b70083b97b6260e0ebf3868c7b52d5257918cc5cccaef454f	Onu və bütün yaxın ətrafını həbs ediblər.		2	0	thirties	male_masculine			az	
6c2ddea22c8a7610e8d6e3cd9fde20ced80640d3b9b39d9d77aaf2ae70ff5342b982b8be00073ec120df7c6485630e61ac37ac6bf56d9a95f5363952ef85dce3	common_voice_az_40799021.mp3	0060dabf0e5224dc8f045f6aaf46908f9ed6e4b3c03c04054cb871b4109e774d	Musson mövsümündə çayın səviyyəsi əhəmiyyətli dərəcədə artır; cərəyanın sürətini də artırır.		2	0	thirties				az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40679490.mp3	02706c0fea7bfa9affa31c96d706de5a77b9e3488477ce0ef1947fde049243a8	Meşə və kolluqlarda rast gəlinir.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729396.mp3	01d337caa2a8ab57621cc00c3869eaa2d864aa5fba36dc4181d228e0c8ed48e8	Buna baxmayaraq oğlu haqqında az məlumata sahibdir.		2	0	thirties	male_masculine			az	
4330a3785df536c848d80fb034d51d7e18c29edca132b2bc22fd9c96304bf06935f978f0c05c7fce26a8d4568f30cb95108fc78ebbe47e577d6968478c22ad54	common_voice_az_40668529.mp3	0003e24ef99f314bf1c3e5fd5294c8faa654f9929adc588d405186455c3dabb0	Küləyin sürəti və istiqaməti daima dəyişir.		2	0	thirties				az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729342.mp3	0000aafac92f4b82c519d7f3af0131770a7dafa160e5c5a530132f6d0e3029a4	Xəzri zamanı Bakı və Sumqayıt şəhərlərinin havası zərərli qaz və tüstüdən təmizlənir.		2	0	thirties	male_masculine			az	
